Article_id;Authors;Title;Year;Journal;Volume;Issue;1.1.1.1;1.1.1.2.1;1.1.1.2.2;1.1.1.2.3;1.1.1.3;1.1.1.4.1;1.1.1.4.2;1.1.1.4.3;1.1.1.5.1;1.1.1.5.2;1.1.1.6.1;1.1.1.6.2;1.1.1.7;1.1.1.8;1.1.2.1.1;1.1.2.1.2;1.1.2.1.3;1.1.2.1.4;1.1.2.1.5;1.1.2.1.6;1.1.2.1.7;1.1.2.2;1.1.2.3;1.1.2.4;1.1.2.5;1.1.2.6;1.1.2.7;1.1.2.8;1.1.2.9.1;1.1.2.9.2;1.1.2.10;1.1.2.11;1.1.2.12;1.1.2.13;1.1.2.14;1.1.3.1;1.1.3.2;1.1.3.3;1.1.3.4;1.2.1.1.1;1.2.1.1.2;1.2.1.1.3;1.2.1.1.4;1.2.1.2;1.2.1.3.1;1.2.1.3.2;1.2.1.4;1.2.1.5;1.2.2.1.1;1.2.2.1.2;1.2.2.1.3;1.2.2.1.4;1.2.2.2;1.2.2.3;1.2.3.1;1.2.3.2;1.2.3.3;1.2.3.4;2.1.1.1;2.1.1.2;2.1.1.3;2.1.1.4;2.1.1.5;2.1.1.6;2.1.1.7;2.1.1.8;2.1.2.1;2.1.2.2;2.1.2.3;2.1.2.4;2.1.2.5;2.1.2.6;2.1.2.7;2.1.2.8;2.2.1.1;2.2.1.2;2.2.1.3;2.2.1.4;2.2.1.5;2.2.1.6;2.2.1.7;2.2.2.1;2.2.2.2;2.2.2.3;2.2.2.4;2.2.2.5;2.2.2.6;2.2.2.7;2.2.3.1;2.2.3.2;2.2.3.3;2.2.3.4;2.2.3.5;2.2.3.6;2.2.3.7;2.2.3.8;2.2.4.1;2.2.4.2;2.2.4.3;2.2.4.4;2.2.5.1;2.2.5.2;2.2.5.3;2.2.5.4;2.2.5.5;2.2.5.6;2.2.6.1;2.2.6.2;2.2.6.3;2.2.6.4;2.2.6.5;2.2.6.6;2.3.1.1;2.3.1.2;2.3.1.3;2.3.1.4;2.3.1.5;2.3.1.6;2.3.1.7;2.3.2.1;2.3.2.2;2.3.2.3;2.3.2.4;2.3.2.5;2.3.2.6;2.3.3.1;2.3.3.2;2.3.3.3;2.3.3.4;2.4.1.1;2.4.1.2;2.4.1.3;2.4.1.4;2.4.1.5;2.4.1.6;2.4.2.1;2.4.2.2;2.4.2.3;2.4.2.4;2.4.2.5;3.1.1.1;3.1.1.2;3.1.1.3;3.1.1.4;3.1.1.5;3.1.2.1;3.1.2.2;3.1.2.3;3.1.2.4;3.1.2.5;3.1.2.6;3.1.2.7;3.1.3.1;3.1.3.2;3.1.3.3;3.1.3.4;3.1.3.5;3.2.1.1;3.2.1.2;3.2.1.3;3.2.1.4;3.2.1.5;3.2.1.6;3.2.1.7;3.2.1.8;3.2.2.1;3.2.2.2;3.2.2.3;3.2.2.4;3.2.2.5;3.2.3.1;3.2.3.2;3.2.3.3;3.2.3.4;3.2.4.1;3.2.4.2;3.2.4.3;3.2.4.4;3.2.4.5;3.3.1.1;3.3.1.2;3.3.1.3;3.3.1.4;3.3.2.1;3.3.2.2;3.3.2.3;3.3.2.4;3.3.2.5;3.3.3.1;3.3.3.2;3.3.3.3;3.3.4.1;3.3.4.2;3.3.4.3;3.3.4.4;3.3.4.5;3.3.4.6;3.3.4.7;3.4.1.1;3.4.1.2;3.4.1.3;3.4.1.4;3.4.1.5;3.4.2.1;3.4.2.2;3.4.2.3;3.5.1.1;3.5.1.2;3.5.1.3;3.5.1.4;3.5.1.5;3.5.2.1;3.5.2.2;3.5.2.3;3.5.2.4;3.5.3.1;3.5.3.2;3.5.3.3;3.5.3.4;3.5.3.5
81;"Захарова Т.Б.; Семенова З.В.; Сапрыкина Н.А.";ФОРМИРОВАНИЕ УМЕНИЯ СТРУКТУРИРОВАНИЯ ИНФОРМАЦИИ КАК ОДНА ИЗ ОСНОВНЫХ ЗАДАЧ КУРСА ИНФОРМАТИКИ НАЧАЛЬНОЙ ШКОЛЫ;2018;Информатика и образование;0;6;0;10;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;8;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;10;8;0;0;0;0;0;0;8;0;0;9;0;0;0;0;0;7;7;8;7;0;0;0;6;0;8;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;0;6;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;7;7;6;6;0;0;0;6;0;0;0;0;0;0;0;0;6;8;0;7;0;9;8;0;0;0;0;7;9;0;0;0;0;8;7;8;9;7;7;0;8;9;8;0;0;0;0;0;0;0;0;7;0;7;7;0;7;0;0;9;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;7;7;0;0;7;0;0;0;7;7;7;0;0;0;8;0;0;8;0;0;0;9;8;8;0;0;8;0;8;9;0
80;"Малиновская М.А.; Малюга А.Н.; Савельева О.А.; Созинов А.А.";ПРОЕКТИРОВАНИЕ ИНФОРМАЦИОННО-ОБРАЗОВАТЕЛЬНОЙ СРЕДЫ ДЛЯ ОРГАНИЗАЦИИ ИНКЛЮЗИВНОГО ОБРАЗОВАНИЯ;2018;Информатика и образование;0;6;0;0;0;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;8;0;0;0;0;7;0;10;0;0;0;0;8;8;0;5;5;5;5;9;0;0;9;0;8;10;0;0;7;8;0;7;0;8;8;0;0;0;9;9;8;8;8;0;9;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;8;0;8;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;8;0;0;0;0;0;8;0;7;0;0;0;0;0;0;0;0;0;9;8;0;0;0;0;8;0;0;0;0;8;7;7;7;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;8;8;0;7;8;8;8;9;0;8;8;8;0;0;8;8;0;8;0;0;0;0;0;0;7;8;9;0;8;0;8;0;8;0;0;0;0;0;8;0;8;8;9;7;0;7;0;0;0;0;9;0;9;9;8
79;"Григорьева А.В.; Курочкин А.С.";РАЗВИТИЕ КРИТИЧЕСКОГО МЫШЛЕНИЯ НА ОСНОВЕ ТЕХНОЛОГИИ СОСТАВЛЕНИЯ ИНТЕЛЛЕКТ-КАРТ;2018;Информатика и образование;0;6;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;5;6;0;0;0;0;0;0;0;5;0;6;0;0;0;0;8;8;0;0;0;0;0;8;0;0;8;0;0;0;0;0;8;7;7;0;7;0;0;6;6;0;0;0;8;8;7;9;9;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;8;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;8;7;7;7;0;0;0;6;6;0;0;0;0;6;0;7;0;0;0;0;9;8;7;0;0;0;0;6;7;0;0;6;0;10;7;7;0;0;7;0;8;8;7;0;0;0;0;0;0;0;0;7;0;6;7;6;7;7;0;8;0;0;7;7;7;0;0;7;0;0;7;0;0;0;0;0;0;7;7;0;7;0;7;0;0;7;0;0;0;0;0;7;0;7;0;8;0;7;0;0;0;0;0;8;0;8;8;0
78;Филиппов В.И.;ОРГАНИЗАЦИЯ ЗАНЯТИЙ ПО РОБОТОТЕХНИКЕ ВО ВНЕУРОЧНОЙ ДЕЯТЕЛЬНОСТИ В ОСНОВНОЙ ШКОЛЕ;2018;Информатика и образование;0;6;0;0;10;0;0;0;0;0;0;0;0;0;8;0;0;8;0;0;0;0;0;5;5;0;0;0;0;7;0;0;0;0;0;10;0;0;0;0;0;0;0;10;7;0;0;0;0;0;8;0;0;0;0;0;0;0;0;7;0;10;0;0;0;0;7;7;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;8;8;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;7;0;8;8;0;7;0;0;7;0;0;0;7;0;0;0;0;7;0;0;7;7;0;7;0;0;10;7;0;0;0;0;0;0;8;7;0;0;8;0;0;0;0;0;7;7;0;0;7;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;7;0
77;Бельчусов А.А.;ФОРМИРОВАНИЕ УНИВЕРСАЛЬНЫХ УЧЕБНЫХ ДЕЙСТВИЙ В ХОДЕ РЕШЕНИЯ ЗАДАНИЙ ДИСТАНЦИОННОГО КОНКУРСА;2018;Информатика и образование;0;6;0;0;0;8;0;0;0;0;0;0;0;0;0;0;9;8;0;0;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;10;0;0;0;8;8;8;0;0;0;0;0;7;0;0;7;0;0;0;0;0;0;0;8;0;7;0;0;7;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;5;0;6;0;6;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;7;7;7;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;8;0;8;8;0;0;0;0;7;8;0;0;0;0;7;7;7;8;7;7;0;0;8;7;7;0;7;0;6;0;0;0;6;0;9;8;7;8;7;0;10;7;0;6;6;6;0;7;8;0;0;0;0;7;7;7;0;7;7;7;0;0;0;7;0;0;7;0;0;0;0;0;0;0;0;8;0;0;9;0;0;8;0;0;8;0;0;9;0
76;Громцев С.А.;МЕХАНИЗМ ПРЕДСТАВЛЕНИЯ ЗНАНИЙ В ВИДЕ СЕМАНТИЧЕСКИХ СЕТЕЙ И ГЕЙМИФИКАЦИЯ ИХ ПОСТРОЕНИЯ;2018;Информатика и образование;0;6;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;7;8;0;8;0;0;0;0;0;7;0;5;5;0;0;0;0;5;0;0;0;0;0;0;9;0;8;0;0;0;0;7;0;7;8;0;7;0;0;9;9;0;0;7;0;0;0;0;7;0;0;0;0;7;0;0;8;0;0;0;9;0;0;7;7;7;0;0;0;0;0;0;0;0;0;0;8;0;0;8;0;9;8;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;9;7;0;0;0;7;0;8;0;0;0;0;0;0;9;8;7;8;0;0;8;7;0;0;0;0;0;0;0;0;8;0;0;8;0;0;8;0;8;0;0;0;0;0;0;0;8;0;8;9;0;0;0;0;0;0;0;8;0;8;0;8;0;0;7;0;0;0;0;0;0;0;0;8;9;0;0;0;0;0;0;0;8;0;8;0;0
75;Кащей В.В.;ИСПОЛЬЗОВАНИЕ СРЕДЫ АВТОМАТИЗИРОВАННОЙ РАЗРАБОТКИ АЛГОРИТМОВ И ПРОГРАММ В КУРСЕ ИНФОРМАТИКИ;2018;Информатика и образование;0;6;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;7;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;8;0;0;8;0;0;0;0;0;0;8;0;0;0;0;0;0;7;0;0;0;7;8;0;10;9;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;7;0;0;0;0;0;0;6;0;0;0;0;0;7;0;0;0;0;0;0;0;9;8;0;0;0;0;6;9;0;0;0;0;0;0;0;9;0;7;0;0;8;0;0;0;9;0;0;0;0;0;6;0;0;0;6;0;0;7;0;0;0;8;7;0;0;0;7;0;7;0;0;0;0;0;0;0;0;7;0;7;7;0;0;0;7;7;0;0;0;0;7;0;0;8;8;7;0;0;0;0;0;0;8;0;8;9;0
74;"Шутикова М.И.; Смирнова Е.А.";ОБРАЗОВАТЕЛЬНЫЕ И НАУЧНЫЕ ТРЕНДЫ НА ОСНОВЕ ОБЛАЧНЫХ ТЕХНОЛОГИЙ;2018;Информатика и образование;0;6;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;7;0;0;0;0;0;5;0;8;8;0;0;0;0;0;0;0;0;0;5;0;0;8;7;0;5;0;0;0;0;0;0;0;0;0;0;7;8;7;0;7;0;7;7;0;8;0;0;0;0;0;0;0;5;0;0;0;0;7;0;0;7;0;7;0;0;0;8;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;9;8;0;9;0;0;0;7;0;0;0;7;0;7;0;0;7;0;0;0;0;8;8;0;0;0;0;7;7;0;0;0;7;7;0;0;0;0;7;0;0;8;7;0;0;0;0;0;0;0;0;7;0;0;8;0;0;8;7;7;0;0;8;8;8;0;0;7;7;0;0;0;0;0;0;0;0;0;7;0;8;0;7;0;0;7;7;0;0;0;0;7;0;0;7;7;0;0;0;0;0;0;0;8;0;8;8;0
73;"Ганичева О.Г.; Селивановских В.В.; Сальникова О.С.";ФОРМИРОВАНИЕ ПРОФЕССИОНАЛЬНЫХ КОМПЕТЕНЦИЙ У СТУДЕНТОВ IT-НАПРАВЛЕНИЙ: ПРЕЕМСТВЕННОСТЬ В СИСТЕМЕ ОБРАЗОВАНИЯ;2018;Информатика и образование;0;6;0;0;0;0;0;9;0;9;0;0;0;0;0;0;0;8;0;0;0;0;8;0;0;0;0;0;0;8;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;9;9;0;0;0;0;8;0;0;0;0;0;0;0;7;0;0;0;0;0;0;8;0;8;0;0;0;0;9;9;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;7;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;8;8;0;0;0;8;0;0;0;0;0;9;0;0;0;8;0;7;0;0;7;0;0;0;8;0;0;0;0;8;0;0;0;0;0;0;0;9;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;7;0;7;7;0
72;Корчажкина О.М.;РОЛЬ МУЛЬТИМЕДИАМОДАЛЬНОСТИ В КОГНИТИВНЫХ ЭЛЕКТРОННЫХ ОБУЧАЮЩИХ СРЕДАХ;2018;Информатика и образование;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;7;0;7;0;0;0;7;7;7;7;7;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;9;0;8;0;0;0;0;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;8;8;0;0;0;0;7;0;0;0;0;7;8;7;7;0;0;7;0;0;8;7;0;0;0;0;0;0;0;0;7;0;7;7;0;7;0;0;8;0;0;0;0;0;0;0;8;0;0;8;0;0;0;0;0;0;8;7;0;0;0;8;0;0;7;7;7;0;0;0;7;0;0;8;0;7;0;7;0;8;0;0;8;0;8;0;0
71;"Бешенков С.А.; Шутикова М.И.; Миндзаева Э.В.; Смирнова Е.А.";НА ПУТИ К КОНВЕРГЕНЦИИ ОБЩЕОБРАЗОВАТЕЛЬНЫХ КУРСОВ ИНФОРМАТИКИ И ТЕХНОЛОГИИ;2018;Информатика и образование;0;6;0;5;8;8;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;9;7;7;0;0;0;0;0;8;0;0;0;0;0;9;8;0;0;0;0;0;5;8;8;0;0;0;0;0;8;0;0;9;0;0;0;0;0;8;7;8;0;0;0;0;9;8;9;0;0;8;9;9;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7;7;6;0;0;5;6;0;0;0;5;0;0;0;0;0;0;0;0;0;9;8;0;0;0;0;7;9;0;0;0;8;7;7;7;0;0;8;8;8;9;8;0;7;8;0;0;0;7;8;6;7;6;7;6;7;0;8;9;0;0;0;0;0;0;0;8;8;7;0;7;0;9;7;0;6;7;8;8;9;7;0;0;0;8;7;7;0;0;0;8;0;7;9;8;7;0;7;0;8;0;0;8;0;8;9;0
70;"Зенкина С.В.; Савченкова М.В.";УЧЕБНЫЕ СЕТЕВЫЕ ПРОЕКТЫ В ПРОФЕССИОНАЛЬНОЙ ДЕЯТЕЛЬНОСТИ ПЕДАГОГА;2018;Информатика и образование;0;6;0;0;0;8;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;8;0;0;0;0;0;7;0;9;0;0;0;7;7;7;0;0;0;0;0;10;0;0;8;0;0;0;0;0;0;0;9;0;0;0;0;10;7;0;0;0;8;9;8;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;7;0;0;6;0;7;0;7;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;10;8;7;9;0;0;0;0;7;0;6;0;0;7;0;0;7;0;0;0;0;8;7;0;0;0;0;7;7;0;0;0;0;7;7;7;0;0;8;0;0;8;7;0;0;7;0;0;0;0;0;6;0;8;9;7;8;8;0;9;7;0;7;0;8;0;0;8;0;7;7;0;0;0;0;0;0;8;8;0;0;7;0;0;0;7;7;7;0;0;0;7;0;0;7;0;7;0;0;0;0;0;0;8;0;8;9;0
69;Лабутина В.А.;ПОВЫШЕНИЕ МОТИВАЦИИ К ОБУЧЕНИЮ В ПРОЦЕССЕ ПОВЫШЕНИЯ КВАЛИФИКАЦИИ ПЕДАГОГОВ С ПРИМЕНЕНИЕМ ДИСТАНЦИОННЫХ ОБРАЗОВАТЕЛЬНЫХ ТЕХНОЛОГИЙ;2018;Информатика и образование;0;6;0;0;0;0;0;0;0;0;0;0;10;8;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7;0;0;0;0;0;0;0;0;0;10;8;0;0;5;0;5;0;0;0;0;0;0;7;0;8;0;6;0;0;0;0;7;8;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;7;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;8;6;0;0;0;6;0;7;0;6;7;8;7;0;0;0;0;0;0;8;7;0;0;0;0;7;0;0;0;0;8;6;0;0;0;0;7;0;0;8;0;0;0;0;0;0;0;0;0;0;0;6;6;6;0;0;8;7;0;0;7;7;6;0;0;10;8;0;0;0;0;0;0;0;6;6;7;8;0;0;0;0;0;0;7;7;0;0;0;7;0;7;7;0;6;0;7;8;7;0;0;9;0;8;9;0
68;"Монахова Г.А.; Монахов Н.В.";ИННОВАЦИОННЫЕ ТЕХНОЛОГИИ В ФОРМАЛЬНОМ И НЕФОРМАЛЬНОМ ОБРАЗОВАНИИ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ;2018;Информатика и образование;0;6;0;0;0;0;0;0;0;0;0;0;10;9;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;9;0;0;0;0;0;7;7;10;0;0;0;0;0;0;0;0;0;0;10;9;0;0;10;0;0;0;0;0;8;0;0;8;0;8;0;7;0;0;0;0;8;9;8;0;9;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;9;0;8;7;8;8;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;0;0;7;7;7;0;0;0;8;0;0;0;0;0;8;7;9;0;0;0;0;0;8;9;0;0;0;0;0;7;7;0;0;0;0;0;10;8;0;0;0;0;0;0;0;0;8;0;7;7;7;0;0;9;8;0;0;9;8;7;0;0;8;8;0;0;0;0;0;0;0;0;7;7;9;8;0;0;0;0;8;7;7;0;0;0;8;0;7;8;9;0;0;7;0;8;0;0;8;0;8;9;0
67;Шаронова О.В.;О СОВРЕМЕННЫХ ВОЗМОЖНОСТЯХ ПРИМЕНЕНИЯ ИКТ В ДЕЯТЕЛЬНОСТИ УЧИТЕЛЯ;2018;Информатика и образование;0;6;0;0;0;5;0;0;0;0;0;0;7;0;0;0;0;9;0;0;0;0;8;0;0;0;0;0;0;0;7;0;0;0;0;0;6;0;8;0;0;0;0;6;6;0;0;0;0;0;10;0;0;10;0;0;0;0;0;7;7;0;0;0;0;0;9;6;0;0;0;7;8;7;0;0;0;0;5;0;0;0;0;7;0;0;0;0;6;0;0;7;0;6;0;8;7;0;0;0;0;0;6;0;0;0;0;0;8;6;0;0;0;0;9;0;8;8;0;0;0;6;6;0;0;0;0;9;0;0;6;0;0;0;0;8;7;0;0;0;0;7;8;0;0;0;7;0;0;0;0;0;8;0;0;9;7;0;0;8;0;0;0;0;0;6;0;0;8;0;0;7;7;7;0;0;8;7;8;0;0;0;7;7;0;0;0;0;0;0;0;0;0;7;7;0;6;6;0;7;7;6;0;0;0;7;0;0;6;6;0;0;0;0;0;0;0;8;0;8;9;0
66;"Кузнецов А.А.; Монахов В.М.; Абдуразаков М.М.";ИССЛЕДОВАТЕЛЬСКАЯ ДЕЯТЕЛЬНОСТЬ УЧИТЕЛЯ ИНФОРМАТИКИ В НОВЫХ ДИДАКТИЧЕСКИХ УСЛОВИЯХ ФУНКЦИОНИРОВАНИЯ ФГОС;2018;Информатика и образование;0;6;0;2;2;2;0;2;2;2;0;0;2;2;0;0;2;2;2;2;2;2;2;7;7;7;7;7;7;7;2;2;0;0;0;2;2;0;0;0;0;0;8;8;8;0;2;2;2;2;10;0;0;10;2;2;0;0;0;8;8;8;7;7;7;7;7;7;8;8;8;10;9;8;8;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;7;7;7;7;7;7;7;7;7;7;7;7;2;8;7;7;7;8;8;8;8;9;9;7;2;2;7;7;8;7;7;7;7;7;7;7;7;7;7;7;7;8;7;7;2;7;7;7;7;2;7;7;7;7;7;7;7;7;8;8;7;7;7;7;7;7;7;7;7;7;7;7;2;2;2;2;7;7;7;7;7;7;7;7;7;7;8;8;8;8;8;8;7;7;8;8;8;8;8;8;8;8;8;8;8;8;9;8
65;Мошкин В.С.;ИНТЕГРАЦИЯ ФУНКЦИОНАЛА СИСТЕМ «1С:УНИВЕРСИТЕТ ПРОФ» И «1С-БИТРИКС: ВНУТРЕННИЙ ПОРТАЛ УЧЕБНОГО ЗАВЕДЕНИЯ» В ПРОЦЕССЕ РАСЧЕТА ШТАТОВ ВУЗА;2018;Информатика и образование;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;7;7;0;0;0;0;0;0;0;0;0;0;0;6;0;7;7;0;0;0;8;10;0;0;0;0;0;0;0;10;0;0;0;0;7;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;6;0;0;6;0;0;0;6;6;0;0;0;0;7;0;0;0;0;0;0;0;9;7;6;0;0;6;0;0;0;0;0;8;0;0;0;0;0;6;0;0;7;0;0;0;0;0;0;0;0;0;6;0;0;7;6;0;7;8;0;0;0;0;8;7;0;0;0;7;0;0;0;0;0;0;0;0;0;6;7;7;0;0;0;0;0;7;7;0;0;0;7;0;0;0;8;6;0;0;0;7;0;0;8;8;7;8;7
64;Магомедов Р.М.;О НЕОБХОДИМОСТИ ВВЕДЕНИЯ КУРСА «ИННОВАЦИОННЫЕ ОРГАНИЗАЦИОННЫЕ ФОРМЫ ОБУЧЕНИЯ» В МЕТОДИЧЕСКУЮ ПОДГОТОВКУ УЧИТЕЛЯ ИНФОРМАТИКИ;2018;Информатика и образование;0;5;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;5;0;7;0;0;0;0;0;0;0;0;0;0;7;9;0;7;10;0;0;0;0;0;8;6;6;0;0;0;0;8;6;0;0;0;8;9;9;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;7;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;5;7;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;7;0;0;0;0;8;0;0;0;0;0;7;0;0;8;0;0;0;0;0;0;0;0;0;0;0;6;7;0;0;0;8;8;0;0;7;7;8;0;0;0;7;0;0;0;0;0;0;0;0;0;0;9;8;7;0;0;0;7;0;0;0;0;0;0;0;0;8;7;6;7;0;0;0;0;0;8;0;8;9;0
63;Носова Л.С.;ПОДГОТОВКА СТУДЕНТОВ ПЕДВУЗА К ИСПОЛЬЗОВАНИЮ ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ В УПРАВЛЕНИИ ОБРАЗОВАТЕЛЬНОЙ ОРГАНИЗАЦИЕЙ;2018;Информатика и образование;0;5;8;8;8;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7;0;0;0;0;0;0;10;0;0;0;0;0;0;0;7;0;0;7;7;7;0;0;0;8;0;8;9;0;9;9;8;8;0;0;0;0;7;0;0;0;0;0;7;7;7;7;7;7;7;7;0;9;0;0;0;0;0;0;0;9;9;9;0;0;7;0;0;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;0;0;0;0;0;0;0;7;0;0;7;0;7;0;0;0;0;0;8;7;0;0;0;0;7;8;7;0;0;8;0;0;0;0;0;7;0;0;9;8;0;0;0;0;0;0;8;0;7;0;0;7;0;0;7;9;8;0;0;8;9;7;0;0;0;8;8;7;0;0;0;0;0;0;0;0;9;9;0;0;0;0;8;7;0;0;0;0;7;0;0;7;7;7;0;7;0;7;0;0;8;0;8;8;0
62;Сычев С.В.;АВТОМАТИЧЕСКАЯ ГЕНЕРАЦИЯ ТЕСТОВЫХ ЗАДАНИЙ ПО ХИМИИ С КАЧЕСТВЕННЫМИ И КОЛИЧЕСТВЕННЫМИ ВАРИАЦИЯМИ;2018;Информатика и образование;0;5;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;10;0;0;0;0;0;0;0;0;0;0;0;5;0;8;0;8;0;0;0;8;2;0;0;0;0;9;0;0;9;0;0;0;0;0;7;0;7;0;7;0;7;0;0;0;0;0;0;0;0;10;9;0;0;0;0;0;0;0;5;0;0;8;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;0;0;0;0;0;0;9;8;0;0;0;0;0;0;0;10;0;0;0;0;0;8;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;7;0;0;0;0;0;8;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;8;8;0;0;0;0;0;0;0;9;8;0;0;9;0;0;0;8;0;8;0;0
